review,sentiment
"We found insect in the beer, we informed to the management but the way of their behaviour is worst. This is not good and bad experience in this bar.",0
"We ordered Aaloo parantha for Lunch from this place. Their packaging is really convenient , compact, handy and presentable. The package had 2 big stuffed parantha, butter, curd and green chutney. 

But the paranthas were very thick, less cooked and under stuffed. Also i was expecting pickle in the package.",0
"Not up to mark as per it’s brand name.


Food is just like ordinary tiffin centre’s

Need to improve and provide food really authentic of Udipi
Ambiance is really awkward no cleanliness even in Ac family section also",0
"Worst egg Maggie ever!!!
Egg was burnt; getting foul or burnt smell from Maggie!!! Can't take any risk to order from this place again!!! Very disappointed!",0
"Ordered chicken tikka from here. Never had itna oily chicken tikka in my life. The oil was dripping uncontrollably from the box, the packing was bad. The naans were full of oil, the plastic was full of oil, the sabji was so spicy that we could not finish it. Basically waste of money.",0
"Pot pourri is one of the budget friendly restaurants in Gachibowli, Indira Nagar, where we can find Telugu cuisine menu along with North Indian and Chinese one's. Ambience was good. Corporate team lunches and dinners make this place crowdy.

We have ordered starter as pot pourri chepa and special chicken biryani boneless. Welcome drink watermelon juice was served. Pot pourri chepa is a must try, loaded with spices and sauces. Fish was too soft inside and crispy outside just like we desired it to be. Special chicken biryani boneless was not in the menu, but was made and served. It tasted good as well.

Service was nice, staff frequently asked for taste of dishes and any spice level changes if required. It was really a good try with zomato GOLD ,as special chicken biryani was complimentary. Paid only for starter. Thanks Zomato !",1
"2 stars for the place for rest 3, need good food, service, presentation and experience

Lets start with the good part for which the two stars.

Ambience , location and the place is amazing nothing like other places in hyd. The rain today made it even better. Outdoor has this chil lounge vibe with good house music and indoor being this good energy family or dinner vibe.

Thats it to the place and good part!

Service was bad, food was ok. If a restaurant does not serve filter water it is a huge problem. Buying water is a choice not force. Doesn’t matter if you are local udipi or a five star. We were told we dont have filter water something is broken so you buy. While leaving we did see other tables served normal water.

We did have zomato gold to use, but the experience was not so great to use it. First turnoff , dont have kingfisher beers.

We ordered veg tandoor platter, margherita pizza , tiramisu and cheesecake.

Pizza was the best part and yet i would say a 3.5/5. Generous amount of sauce and cheese but 3 basil leaf to count. We asked for mustard and denied.

The platter had many things but of of which was paneer tikka n no grilled onion or peppers or tomato. Whole platter didnt come with any onion et al side. Extra chutney took forever to come.

Tiramisu was average will not try again or recommend

Cheesecake was pretty bad. Packed to throw i guess. The blueberry on it ...is red color which is super confusing. The creamcheese itself i would guess will be cheaper kind making it hard.

They gave a birthday brownie, Which frankly was average too. However, the server comes and tells me during payment, i have not charged you for brownie. WTF!!!!!

Overall i will recommend to go to njoy the place and have few drinks. Hop to jonathans for food or some place in indiranagar.",0
Have been delivered a very bad version of this cult favourite dish of chocolate room. Didn't give ice cream instead it was clearly whipped cream.,0
Had their nutella brownie ice cream in a cup. Great tasting. It got delivered with proper packaging and dry ice. Great to the taste. Just wish they were priced bit lower :) Will definitely try their other offerings.,1
worst chicken lollipop😡😡😡,0
"Absolutely pathetic. I placed an order for half kg mocha walnut cake. The order was taken over call and rest of the communication like what message is to be written on cake etc was done on whatsapp. When I called the next day to collect the cake, they could not find my order. I had to call multiple times and finally I was told my order is ready. Upon reaching the outlet, the message was not written on the cake and they hurriedly packed a cake and gave me. When I asked them if this is really mocha walnut, they said yes you can see the walnut on the cake. They even had no idea of how much payment is remaining or how much I have already paid. Upon reaching home when the cake was cut, we realised it is not mocha walnut but butterscotch!! The outlet cheated me and so I called them and blasted over phone. I reached the outlet at 10:30 pm at night and slammed the cake in the store and demanded my money back, I was paid back the amount but the experience was terrible and bitter specially because it was a b'day cake. The store management is pathetic and there is no coordination or even an ounce of professionalism in them. Never ever going back and I strictly recommend anyone to go at their own risk. I will, for sure, completely avoid this place.",0
"It's very nice experiance. Very good environment
Food is good. Simply supebb, arrangement is very nice. Very friendly environment. Whole our had enjoyed a lot",1
"The place had too many mosquitos.
Food was served cold and was below average
Service was not upto the mark.
Ambience was good.
Not worth it.",0
"Pros:small,compact32 gbHCcons:none so farThis unit does what any micro sd card should do and does it quickly.  I bought this for my son's android tablet for memory extension and he can run apps directly from the sd card with no problems.",1
You ppl always miss the curd and raita and lemons on Biriyani order form this application please provide all the things along with food. If you don't change this ppl definitely look your collapsing in soon.,0
"Food doesn't taste good , zomato delivers spoiled food and they take days long to resolve it . agent has to be assigned he has to take over the issue and then escalate all shit process goes on.,......",0
We ordered samsa chola kulcha chola and sandwichs The taste quality is too much low I did not eat this type of quality food from different restaurant...worst taste and worst quality I ever had .....,0
This is a great card that works with the Galaxy S3 phone. I just put the card in and it worked.,1
Delivered before time..!! Great work!!,1
"Ordered pizza wrap with offer BOGO. Seemed like they splited one wrap into two. No sauces were added. Never had this bad experience with fasoos before. Surely there quality has degraded. One suggestion for fasoos - if you can not afford to provide offers to your customers, please do not. Stop fooling your customers.",0
"I'm visited Olive Garden with my team around 9 members, we had taken buffet they served 6 starter, it was excellent. Specially chicken kebab and Appolo fish was very good. Main course was also good. Chicken Biryani was awesome in desserts. Rasmalai was mouth smashing. Honestly we had enjoyed a lot. Ambiance is nice. Service was good and staff also. It's a pocket friendly restaurant. I would suggest visit once.",1
Added additional storage on my Surface Tablet.  It allows me the storage of items that I want or need to transport to other devices.,1
"Used it in a Samsung Galaxy S3 and it was ruined within a month.  Second one I went through on that phone.  Contacted Verizon, Samsung, SanDisk, Google, and read a lot of forums.  Turns out a lot of people were having the issue with that phone and these cards.Of course the girlfriend threw away the card so I couldn't return it, so I don't know if the issue was fixed or if was a bad batch of cards that went out or what.  It's been a few months and I haven't seen the problem as much as before, so I can only assume it was a bad batch.I've had another card in my phone for a while and haven't had any issues, so for now I can't recommend this specific card unless their issue has been addressed.",0
Stopped working after a year and a half and lost a bunch of data. I have tried accessing the data useing multiple devices with no luck. Look elsewhere for an Micro SD card,0
"I quit cakes after trying their fruit cake.The kind of cake which will make you think twice before celebrating an occasion.The cake had two ingredients ,cream and sadness.Do yourselves a favour and go to Conçu instead.",0
Had ordered in for the night. Was really excited to see chilli con carne on the menu. It's one of my fav dishes from when I had travelled. Had also ordered 2 croissant. Was disappointed with the look and tatse of the items for the price being charged. The food had no flavour at all. The croissant looked like some Patty from a local store.,0
I want to upgrade the memory to my Samsung Note II. It is great to be able to instantly double my storage capacity. I am waiting for the 128 GB to down in price.,1
"I have Only Filled this one time, and that was over 140 pictures @1080, and 4 videos to boot...This Holds Plenty of Pictures",1
"Visited this place to have Irani chai during my visit to Hyderabad. It's a small cafe with nice and cozy interiors.

Irani chai was made to perfection. I got a strong, sweet and milky tea in one chai glass.

Service was great!",1
"I'm listening to music stored thereon, I read books, plays, etc. from the Gutenberg Project that are stored there.  I download podcasts from ITunes and transfer it to my tablet.  It is wonderful.  I always expect great things from SanDisk.  Would replace it if it stopped working.",1
burgers were very good and the hotdog was also nice. The chicken was succulent and very juicy. I like the prepration. Thank you,1
taste is not reached expectations as per KFC brand,0
able to capture 1080p full Hd on my blackberry z10 now.  with my other card i was only able to do 720,1
I ordered broccoli and baby corn gravy. it was tasteless ..,0
Good priced memory comes in plain white wrapper and an adaptor for SD card size. It didn't forget what I put on it so I guess it works.,1
"I bought two as a back up for my Gopro Hero 3.One from Amazon the other was a gift from BB.Both did not work in my cameras, thinking it was Gopro's new update.Kept getting a SDERRI returned other and it worked with no problem.NOTE to all, there are boot-legged products out there It is hard todetect. But of all the Items I've received from Amazon/Prime and beyondHave been great. I just got stuck with a bad batch.GoPro recommends HX,HC,XC and extreme micro cards.",0
"worst experience ever and never received such option from ZOMATO , the food served was spoiled one , however delivery by zomato was appreciable , complete wastage of money , should have spoiled my health , never suggest one to order from it.",0
Food had no spices and salt,0
Sandisk has the name but in my experience the quality and speed is not there. My lexar lasted longer and outperformed this chip.,0
food was not good as before. Salt was less in each item.,0
"Put in the lumix camera and it works fast and great, no complaints, never had any issues, highly recommended, this brand always comes through  .",1
"Purchased for use with a smartphone.  Works flawlessly, has given me much more space than I think I can use - but we'll see.  That's what I always say at the beginning.  It works without me noticing it is there so to me that is what I pay for.  I think this was a great price and I'm pleased with the purchase.",1
"This card only lasted two weeks before it began giving read errors. I used it in a dash cam and no matter how many times I formatted, it would only record for about a minute before failing again. I picked up a PNY card since and it has worked beautifully. Unfortunately, I've been swamped and forgot to return this card before my 30 days. Not happy about that!",0
"One of The Best and The Happening club in Hyderabad so far with The Huge dance floor with colorful LED's all around. Friendly and courteous staff.
The Dj was awesome with good playlist during my visit. Definitely suggested.",1
the momos and spring rolls were good. but the rest were not. there s mushroom in padthai and it's too spicy (but not flavoursome). pad thais are meant to be tasteful with peanuts and flavours of spring onions. this padthai just has gun powder in it. the sauce for the noodles was so hot that the container almost melted and the taste of the sauce went bitter. I suggest that better quality containers be used for packaging.,0
"Ambience sucks... Worst service.... They don't book tables and when I asked a waiter for a table for 4, he just ignores and stares away... When we managed to make a waiter arrange a table for us, he just keeps a table in the middle of the way and asks us to stand throughout our course for the evening... Well we finally made to a normal table by waiting for others to vacate.... I highly recommend not to go to this place.... Just sitting outside the building and talking to my friends was lot better than ruining our evening by going to this shitty place...",0
"Ordered Zinger burger through Zomato at 21:30 and it took two hours for delivery. When i complained about delay, they say 'Restaurant is saying they have provided the perfect order'",0
"This device works in Galaxy S4 no problems, it woks perfectly and really I just can't get over that you can buy a 64GB storage device that is the size of my thumbnail, that will run programs from it for under $50.One day something like this will hold 64 TB. Crazy cool.",1
Poori was very oily,0
"If you have not tasted sauce....go to Tilt. Went yesterday ..beer is ok...
Cilantra fish...tastes only of sauce
Chilli Lamb....tastes only of sauce
Chilli egg...tastes only of sauce
Mutton kebab....doesn't taste like anything...

Sad to say...the most overpriced and shittiest food I have ever tasted in Hyderabad..
One star for the beer and masala peanuts....

On top of that they tried to scam us by charging a whopping service charge...",0
"It was the second time i ordered something from here, and both the times food was delicious , first time i ordered for an alloo paratha it was huge in size and wasn't able to eat full , and this time ordered aloo cheese sandwich , it was yummy , loved it , will definitely try some other things from here.",1
"Went there with friends.The staff was polite.Had the royal Thai soup veg,loved it.Liked the dumplings but the quantity was just 4 tiny pieces,which was very less. The Hakka noodles were decent.the bamboo rice was not as good as I had expected it.the chestnut curry was okay.overall everything was okay, nothing was bad.",1
"Food is good, but service is pathetic. Had keep asking for starters, but they couldn’t serve all the items at least once. Finally we gave off",0
1080p 30fps or 720p 30fps or 24fps using the nokia camera app or regular app doesn't work. well it does but unless you want to see stuttering every 6-7 seconds. it freezes up constantly. very glitchy because its slow. got a 9mbs write 44.9mbs read on mine.,0
"Vegetarian Review ~

This is my go to place when I randomly decide to go out to grab some brewed beer. I don't remember how many times I have been here. On the 10th floor, the view from the outdoor seating is beautiful, the indoor is nice and lavishly yet elegantly decorated, though I personally like outdoors. The dance floor is a little small but hey the DJ has to be good right!!

With their whole ranged of brewed beers - 4 different samples to try out and one can order a sample of all to taste and decide. I like ale above all. We combined it with honey chilli potato, dahi ke kababs, baby corn tempura.
Honey chilli patao has great spicy and sweet balance but a bit of onion to the fry would have made it a best dish.
Dahi ke kabas were good to taste with the green chutney.
Lasagne is good and pasta is so so and I didn't like it that much. Food is average here but a glass of beer and one won't mind. Wines are not that great too so go for beer 😜

The staff is good and friendly. The price is a bit on expensive side I would say. There are minimal cover charges for the pub. The embience is feel good and enjoy the night away kinda so it's fun.

The DJ is amazing and I always had great time shaking my leg on the floor. So it's a must go if u still haven't been here. 😍",1
ordered tea but received milk,0
Great food. Polite and friendly environment and people. Perfect Family hangout place. Peaceful atmosphere. Awesome combos and biryanis. Tasty,1
Been to this place had the worst experience found hair in food not once but thrice and got plastic particle in shorba. We’ve complained the management I’m sure food here is cooked with least hygiene and neatness. Try avoiding this place.,0
"Had been here to taste authentic andhra/telangana Cuisine. 
Tried the Cashew chicken starter and the Prawn biriyani. 

The starter was nothing but boneless chicken fried in some bland batter with fried cashew stuck to it. It looked like some home made beginner dish. It was really dry. The server even forgot to give me chutney with it. 

The only thing andhra about the biriyani was the spice level. It was above normal levels. Otherwise no special flavour. The dish didnt have enough salt , which we added later, OURSELF. 
There was some birthday party going on, because of which each dish took an hour to get to us. 

After all this hassle, they give  us complimentary gulab jamun from the buffet which was nowhere a compensation for the bad experience or for the price we paid. 

I am just hoping this isnt the real telangana cuisine which it is famous for and I was just at the wrong place.",0
"I went very late to this place. Maybe post dinner time. So the kitchen was almost closed. I ordered double cheese Margherita pizza, one cheese and chilli toast and a hot chocolate. And the best was hot chocolate. It tasted like heaven on earth. It was the best. The next would be cheese and chilli toast. Very cheesy, and yunm. Pizza was normal authentic Italian. Quite bland but really good. Obviously thin crust. And the ambience was not great, but pretty good cute setting. They have an outside dine area too.
Overal 4.5.",1
usually food was good but not good today,0
oooooooooooooo very worst.....,0
"One of the better and smaller roof top places in Hyderabad. It would hardly have about 8 tables on the rooftop which makes me like this place. It's quite, cosy and they play some good music. There are also 2 exclusive places on the rooftop, one which is like one tiny table on an elevation and another like an enclosed area.

We asked for cheese balls, fish tava, chicken 65 and margarita pizza. All these items were good, nothing exceptional but just about right. Recommend- Yes, Must visit- maybe not",1
"A very bad experience. I went here with my team, but the staff made sure that we had the worst experience. The food was cold, served very late. Drinks were of bad quality. Staff behavior was also very bad.",0
"So this is not the review for good music/ambience/food/drink.
This is for the manager who was outside at the gate. 23rd March, 2019. We were three friends, and the bouncer at the gate asked for company ID, as we were stags. One of my friend called another, who was on the way, whether he was carrying his ID proof.
In the mean time that Manager appeared at the gate.
We went to the gate and showed the ID, but he looked at us head to toe, and made a disgusting face and asked for 2k cover charge. Without any reason.
Some other stag groups were entering; just showing company ID.
But this manager asked 2k cover charge from us, and we saw, he did same with another three guys group.
We didn’t make any nuisance there, and silently left the place.
So , tell me Club Rogue why this discrimination?
Is this the way your managers handle clients?",0
Came too late in the ski season but will be mounting it on my bike helmet this Summer and then again when the ski season starts on my ski helmet.,1
"Ordered two of these and none works w my Cell Phone, Audio player or Camera.Guys, you have a problem......................................................................................",0
"Went to this place on a weekday. Then also I found this place having a crowd. This is a perfect family and friends restaurant.
The quantity of this restaurant is very nice and fulfilling. This place is good for people considering less spicy option. There are variety of dishes available here.

I ordered pahadi chicken in starter. It had this taste of spinach and it tasted good with mint chutney otherwise quite bland. But the chicken was cooked properly.
I ordered special chicken curry in main course. That was bits of small chicken in rich gravy. It was good not very awesome.
Ambience was decent.

Can explore once.",1
My whole order was wrong. Moreover I received burnt parathas in the order. Zomato refused to issue refund for my order. This is really inconvenient and disappointing.,0
"Very nice place, food, location to hangout with friends, very tasty Arabian food loved it!!!!!! Special food MUTTON JUICY MANDI. Yummy tasty",1
"Storage prices will always go down (though I won't say at what rate over what interval of time, a la Moore's Law - I'm not that smart.) At the time I purchased it, it was a very good price for this amount of memory.  In a year's time, it will probably be a laughably expensive sum for a pittance of storage.  Oh, well.With it in my phone, I don't have to worry about the number of photos or the duration of video I take.",1
"Super poor quality.Also quantity is not at all justified.Need to have a quick check on this.Learn something from your counter vendors such as Mainland China and Chinese Pavillion.Sad , will never order and also will never suggest anyone to order from here. Lot of scope of improvement",0
As advertised. Good write and read speeds and works well with new Microsoft surface. Only complaint is there was a significant price drop after I purchased this card. But that's not amazons fault nor the product.,1
Bought this for my Hero3. It came with a 16GB card. You will get about 1.5 hrs of video on this card. Great price!,1
"The food was not at all good. Though the ambience was very nice and soothing to the eye, the food was just bad. We ordered chili cheese toast, chocochip brownie and chocochip cookies. Except for the cookies, nothing was good. While the brownie tasted like some kind of medicine, the toast was just too hard and very difficult to chew.",0
"Came for the birthday treat of a close friend. Perfect place for a treat like this. Very hospitable and cooperative staff. Food was delicious, ambience was really good with the music and the lighting. Chili honey lotus stem is a must try here. Special mention to Papiya who took good care of us.",1
really small portions and avg tatse. There are tons of places much better.,0
"Works fine in my Sony RX100 using the provided adapter, but who would expect otherwise.  Bought the more expensive micro with adapter rather than full size SD so that I can move it to other devices that take micro SD.Prime shipping arrived in one day.",1
"This is a go-to place for people staying in and around gachibowli. Finger licking Punjabi food. Even a simple dal and roti tastes amazing here.
The lassi is the best outta everything. Very filling and taste satiating food.
Great ambience with Punjabi music on and the staff is very courteous as well.
You can have absolutely anything here and it would turn out to be good.
Love this place 🤟",1
"I accept that the biryani was soon good. but the raita was stale and sour. As such reputed restaurant, they should look after quality",0
"I bought this Sandisk 16GB Class 10 to use with my HTC Inspire, after 3 months, I am getting constant error saying SD Card unmounted unexpectedly.Then today, the dang fkang card won't even read in the card reader, I have 10GB worth of videos and pictures, memories that I will never be able to get back. I am very upset.",0
"On a Sunday evening, my wife got some serious cravings for sea food. So the first name that came to my find was ""Fisherman's Wharf"". On my last trip to Goa, I had the opportunity to visit their outlet near Mobor beach(South Goa). I won't say that I had an awesome food experience, but I was blown away by their ambiance! Although they have opened an outlet in Hyderabad, for quite sometime , but somehow we were yet to visit. So on Sunday 19th May, 2019, it was time for redemption. We visited the place around at 8:30 pm in evening , and by just watching the sheer numbers of cars parked, I could figure out that it was a full house!

Ambiance
===========
At the reservation table, we were courteously greeted. Then we were taken inside and had our indoor seat at ""Panjim"" restaurant. We would had loved an outdoor or upper deck seats, but unfortunately all were reserved! Starting from decors, live music, the lighting, well all I could say was that place was lively! The ambiance may not be as good as their South Goa outlet, but its not lagging that far, either! Ratings - 4/5.

Service
===========
As we were seated indoors at the ""Panjim"" restaurant, Himanshu was in-charge of our table. He was polite , courteous and efficient.  He was prompt in taking the order for us and the food came literally in no time. Top-notch! Ratings - 5/5.

Food
===========
Ta-da, here comes the big deal! My wife had prawn curry rice and I had fish and chips.   The prawn curry had thick gravy, prepared with coconut milk and Goan spices and tasted yum!  It was served with steamed rice. For the fish and chips fillet, well the size of the fillets was really generous and tasted really well. It was served with tarter dip! I was really impressed with the food, and now that we can get the coastal flavors  here in Hyderabad, is a pure bliss! Ratings - 4.5/5.

Value for Money
=============
Hmm, its a very important point! Is the food served, worth the price? Absolutely yes! My bill was just around a thousand bucks for the amazing dinner, and I am not complaining! Ratings - 4/5.

Lets calculate,

Rating = (Ambiance + Service + Food + VFM)/4 = 4.375

Final Thoughts

============= 
If you love live music, Goan shack kinda experience and good sea food, then its a must visit! Probably one of the best place to chill out in Hyderabad.",1
I ordered rice chicken porpcorn mealbox.. They only gave me the rice box no popcorn... Very bad experience.. I trusted this place.. I am very disappointed😑,0
I have visited several times for cake . Here you will varieties of cake as well different kind size also ..... and test of the cake also awesome ....,1
"I don't understand why do restaurants like these exist too, when they are not interested in doing business. The service is pathetic and their food is horrible. I definitely feel Zomato should do some quality check before approving restaurants like these.",0
"Large storage, perfect for tablets (using it on Asus T100, after maxing out 64GB very quickly), but maybe too slow comparing to SSD, as it's the first memory of this kind to reach the microSD format, that's an acceptable tradeoff.",1
"Ordered north Indian Thali, tastes bad, most of the curries are bad in taste, except one which is panneer. I had a feeling that chole curry was prepared yesterday and it smells & tasts bad. They served 2 sweets, semiya and kirayi. Only Semiya tastes good.",0
Been there with friends. They took 2 hours to get a starter. No lights and he refused to turn on lights. Regret visiting this place .. I will not go there again,0
"My order was delayed and not even delivered I went to dominos to collect it , this was pathetic experience for the first time with dominos ,",0
Every time I am having a good experience with delight momos. The taste of the momos is so amazing. Kurkure Momos is outstanding n superb . It's one of the best outlet for Momo's lover.,1
"Worst service and the food is pathetic.Biryani is not at all hot and the chicken is stored one which smells very bad.Coming to chicken Lollipop,When we ordered it he brought drumsticks and saying it’s lollipop.They are trying make customers fools and making cash for the ppl who comes as team outing on Friday.
Food-1/5
Service-0( Arrogant servants)
Ambiance-2/5",0
It was bad burger !,0
they teached me how to eat the zeera rice with fork,0
"I ordered chicken afgani but I don't know what I got. It was mix curry of chicken and fish, smelling bad and seems un heigenic , packing was also very ordinary like street food Corner.",0
"Seems vegetable was not washed properly, hence got lot of white stone chunks between teeth’s..",0
I'd give a better review if the food was at least doable. The place lacks ambience and there were a lot of minor inconveniences due to communication problems.,0
"This outlet has been secluded from the limelight of the Kondapur gachibowli stretch but still manages to garner a decent amount of crowd.

The ambiance is pretty ambivalent with that of a buffet restaurant and casual dining space. It was well lit but could really deck up a few notches. It was more like a corporate dining room rather than a restaurant.

Upon arrival, were served welcome drink which was good but not living up to the expectation. We were asked if we are here for buffet. The restaurant it seems is more concentrated on buffet. I had a look at the menu and it didn't interest me.

The manager at this place was a nice fellow. Who carefully took our order of dragon chicken, punjabi chicken curry, and garlic naan. After a fair bit of waiting time, we're served with dragon chicken.

I would have like the dish to be more crispy and dry, so that the flavours stick to the chicken. It was a hurried preparation of a dish with no amount of time spared for presentation.

The servers need to be taught a little bit about serving. They were fumbling and also were handling hot utensils without using tissue papers.

Then we move on to punjabi chicken curry and garlic naan. Simply put, it was a disaster. The curry was as bland as it could be. Most restaurants in this part of India assume that all dishes of Punjab are made with tandoori chicken and they seriously need to get out of this blind belief. We could only experience the tandoori chicken as the curry had no taste of its own. It was just sitting there doing nothing. Neither it was spicy, not it was tangy. It was going nowhere.

The problem here doesn't lie with the chefs. It lies with the restaurant which is confused in what they are trying to do. They say they are multi cuisine, but multi cuisine doesn't mean, you can make disaster dishes and pass them off. I am not a fan of multi cuisine. When you have such a title, you should at least try to make it work for you. The restaurant is confused whether it should cater to immigrant North Indian population or the traditional South Indian population.

One thing that screams out their confusion about the above is their Buffet menu. They tried to make it a fusion and have ended it making a confusion.

Had the restaurant, been a traditional southern one, I would have been pleased to order a plate of traditional andhra chicken on a banana leaf and would have eaten to my hearts content.

The restaurant needs to find its footing. The owners need to decide which way they want to go. Maybe hire some traditional North Indian guys for North cuisine.

Ambience : 3
Taste: 2
Service :2
Value for money: 2",0
"I have this in my phone, I use it for music and videos.Transfer speeds from my computer to the card are pretty speedy.It works great!",1
i don't understand when has zomato become so stupid to add this worstseller in bestseller.,0
"The management here is greedy.
The problem came when we asked for bill. In the bill they added 10% service charges and GST.
We asked why again Service Charges when there is GST.
First, they denied and later reduced 10% Service Charge.
The online payment method took 15 min to verify the payment from waiter to owner.
One big suggestion is, please check your bill before payment. Why should we pay 10% extra to these greedy people.
I will never recommend this restaurant.
I also have both bills and GSTIN number with me.",0
"I originally bought a Samsung equivalent and then my phone was stolen, so I made the switch.  I have done some research and realized the class 10 and the SDXC are very important as it is the quickest rate of transfer.  However when you read Samsung's description and this one, Samsung claims 80 mbps and SanDisk has 30 mbps, after using both they are identical.  The class and the sdxc are the most important, they are almost absolutely identical.  Samsung's equivalent is $65 and this was under $50.  I haven't noticed a bit of difference, besides that maybe this mircosd card is a bit quicker and easier to move files around.  I store a lot on my phone, which is a Samsung Note 3, this works beautifully.",1
"Recently visited this place for team party, it didn't reach up to my expectations.

Food is just okay kind of nothing great because we ordered soup ( manchow and veg nizami, Chicken Biryani- was pathetic) and in desert section also they don't give much options.

Service is okay and friendly but you might find difficulty to get someone who attend you. If you are going to family and then you might like it.",0
The ambience is good. But the food wasn t upto the mark. The non veg starters were horrible. Full of bones. The veg starters were okayish. The variety was less. The main course was okay. There was variety but no taste. There were hardly any desserts. Disappointed.,0
"Although we booked our table, the suitable table couldnt be found for us. One guy passed to another one and we sat outside. After this they send inside. Finally the table was found for us.
We ordered Jägermeister and Baileys but we had nuts for the prices 375 and 450 (see the portion).
Ok I understand that prices are fluctuates, but we didn't know that we paid for this little shots. These drinks serves with proper glass with ices, BIGGER PORTIONS, THIS IS CHARGING.
Will never visit this place again!",0
"Was my first visit and it was awesome experience given by sunny...really thanks to him for serving us with joy and helping us in dish selection and sauce tasting
Nice place to hangout with friends and have fun with games",1
I bought this to create a bootable SD card so that my Nook HD+ could run pure Android instead of the native Nook OS. It works beautifully.,1
"Writing this review with stinky hands, Ambience an Hospitality are very poor. Food is delicious but you have wait till your patience expires and you finish the food in 5 minutes and have wait for 30 Mins. Went there in peek time",0
"Waste of time and money.
Starters served cold, main course was just on margin, very poor service, i repeate very poor service, too much of time taken by them to arrive at your place.",0
"We ordered egg biryani and we were delivered chicken biryani with chicken replaced with eggs. He tried his best to pose it as egg and biryani but he forgot to remove bones from the biryani.

Wouldn't order egg biryani from here again.",0
"it's an inexpensive way to expand the 16GB tablet we bought for my wife's sister, who wants big storage.  was pretty easy for the tablet to detect it.",1
Lal street management didn't allow us . Zomato doesn't mention stags are not allowed here in the app. I went there and came back. Is it a girl required to enter lal street? crazy,0
"I am going to start spending a little more money if needed and start buying Transcend. The one Transcend thumb drive I've purchased, 64G, works great and always has. The SanDisk 64G thumb drive always had some kind of annoying problem until it finally quit working. Everything I've been told to do to reformat and reset it doesn't help. And FYI, I ALWAYS ejected the drive before I disconnected it. These memory cards from SanDisk that I've bought also have these little headaches all the time. All my Transcend work great and they have been faster to copy my 40G worth of music to. Spend the little extra money if need be and buy the Transcend.",0
Not spicy as opted. Plain noodles not even tasting good,0
"If you are looking for Punjabi food then this restaurant deserves to be in your list.
The place was small but with a nice ambience nice place for dinner.
Ordered-
For starters: NRI Nanja 4/5
It's a form of desi pizza kind, good combination of tastes and something innovative.

For main course: Aloo onion paratha, amritsari kulcha and judwa paneer. 4/5
One plate of paratha/kulcha is enough for one person the side serving are also good in taste. Judwa paneer was also good.

Last but not the least the patiyala lassi, this is something one should try for sure if u r a lassi lover.
Overall had a good experience. Would visit again soon.",1
"I was surprised to see the main drive in my Dell Venue Pro 8 was almost completely consumed by the Windows OS.  I added this card to create some space for myself.  The tablet recognized it as an additional disc with 29GB available.  That gives me plenty of breathing room for what I do with the tablet, and the speed is incredible.  I am very pleased with this product, and will purchase another one when I upgrade the card in my GoPro this summer.",1
I have ordered two parathas. Paneer paratha was fine but gobi Paratha was over roasted and not edible at all. Attached pic of over roasted paratha. I think rastaurant should take care of this during cooking.,0
"Not recommended , food is not tasty better change yiur Chef2 & call Chef1
Food quality is bad n taste is worst n got cold not at all acceptable",0
I don’t feel the taste of flavour that had ordered,0
"Got a chance to visit this place with team. Such a superb place to Hangout. I recommend this place for parties,to watch cricket on big screen & have fun and best place to spend time with friends. The starters were too good, drinks are okay and biryani can be better...I know many people don't visit this place for biryani 😅

Ambiance:5/5
Quality:5/5
Quantity:3.5/5
Price:3/5 (not pocket friendly)
Service:3.5/5
Taste: 4.5/5",1
"Most of my reviews are positive.  This product failed (could not read on my device (a Galaxy S3) nor on my computer with 2 different readers) in less than 30 days.  The customer support is also unhelpful, as they would only replace the card after many questions, they would not provide a refund (I did not want a replacement of a card that failed so quickly).I would suggest buying a different card, it is not worth the hassle and lost data to save a couple of dollars with buying this one.",0
THIS CARD DIED IN LESS THAN ONE MONTH IN MY SIII LOST 400 PICTURES VALUABLE PICTURES AND INFORMATION DO NOT BUY.,0
The delivery guy didn't return the change. He said he ll be getting change in 5 mins and he disappeared.,0
Ordered Chicken tikha & chicken tandoori biryani  food very oily also requested for less masala still they did not take note I think restaurant guys are very interested in making money than quality. Delivery was quick and good 5* for zomato delivery.,0
I have been to this place for my team lunch on 22nd Feb. We opted for buffet. Just to serve the soup they took 20 mins and starters for another 15 mins. Apparently they didn’t serve the soup to all my team members and when we tried talking to the manager he was not available neither the servers. They hardly have any options available for veg or non-veg. Food taste is not great and whole service is pathetic. What we thought will be a memorable time resulted in frustration for choosing this place. Not going again neither recommend.,0
"We visited this place during weekdays. This place is at prime location , easily accessible and has good ambience. We ordered tandoori and lasooni Tikka. Both of them were under cooked and were not worth it . Main course was not good either. Servings were taking lot of time to complete.",0
"A good place with a grt collection of cars n bikes.The shakes wer not bad,and the service was quick.However we end up by watching those automotives.",1
not so good and it's not so spicy,0
No chicken in shawarma only cabbage and tomato.....waste of money...worst shawarma#.....before one month shawarma is good now a days waste shawarma,0
"This is fantastic, its fast and bundle of space.I have been using this for 2 years already and still going strong. I store all my pictures and video on here taken by my phones.This is a must buy for your phone!",1
"Worst ever litti choka i had. It was literally stinking. Will never recommend anyone in future. Dont even deserve 1 star.
Food was not properly cooked and oil used was of very poor quality. Will prefer mess food over this.",0
